round_epochs,val_loss,val_accuracy,loss,accuracy,dropout,final_activation,loss_function,lr,num_Nodes,regularizer
150,1.4814460277557373,0.2690373659133911,1.4638512134552002,0.27337226,0.3,sigmoid,categorical_crossentropy,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
138,1.4811092615127563,0.2693965435028076,1.4632021188735962,0.2750786,0.3,sigmoid,categorical_crossentropy,0.13,12,None
160,1.4813364744186401,0.2693965435028076,1.4638677835464478,0.27355185,0.3,sigmoid,categorical_crossentropy,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
522,1.3919926881790161,0.3635057508945465,1.3776594400405884,0.37844634,0.3,sigmoid,categorical_crossentropy,0.13,15,None
160,1.4812302589416504,0.2690373659133911,1.463753342628479,0.27606645,0.3,sigmoid,categorical_crossentropy,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
126,1.4809622764587402,0.2693965435028076,1.4640295505523682,0.27355185,0.3,sigmoid,categorical_crossentropy,0.13,18,None
158,1.4814963340759277,0.2693965435028076,1.463735580444336,0.2750786,0.3,sigmoid,categorical_crossentropy,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
874,1.3915036916732788,0.375,1.3615665435791016,0.38590032,0.3,sigmoid,categorical_crossentropy,0.13,21,None
154,1.4812796115875244,0.2690373659133911,1.4637006521224976,0.27202514,0.3,sigmoid,categorical_crossentropy,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
149,0.152481347322464,0.2693965435028076,0.15173394978046417,0.27058825,0.3,softmax,mean_squared_error,0.005,9,None
217,0.1528615653514862,0.2693965435028076,0.15222765505313873,0.27444994,0.3,softmax,mean_squared_error,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
133,0.15246613323688507,0.2693965435028076,0.15171848237514496,0.27364168,0.3,softmax,mean_squared_error,0.005,12,None
202,0.1528685837984085,0.2693965435028076,0.15222086012363434,0.27444994,0.3,softmax,mean_squared_error,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
321,0.15130440890789032,0.2931034564971924,0.15042954683303833,0.30561292,0.3,softmax,mean_squared_error,0.005,15,None
214,0.15283691883087158,0.2693965435028076,0.15219081938266754,0.27651548,0.3,softmax,mean_squared_error,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1068,0.14786505699157715,0.335488498210907,0.1475835144519806,0.34485856,0.3,softmax,mean_squared_error,0.005,18,None
211,0.15277932584285736,0.2693965435028076,0.15212513506412506,0.27750337,0.3,softmax,mean_squared_error,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
122,0.1524621993303299,0.2693965435028076,0.15168584883213043,0.27750337,0.3,softmax,mean_squared_error,0.005,21,None
202,0.15287984907627106,0.2693965435028076,0.15222549438476562,0.27570722,0.3,softmax,mean_squared_error,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
692,0.1488586664199829,0.3322557508945465,0.14878425002098083,0.33318365,0.3,softmax,mean_squared_error,0.01,9,None
208,0.15250922739505768,0.2693965435028076,0.15177753567695618,0.2741805,0.3,softmax,mean_squared_error,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
891,0.14784985780715942,0.335488498210907,0.14796708524227142,0.3365963,0.3,softmax,mean_squared_error,0.01,12,None
201,0.15252146124839783,0.2693965435028076,0.15179215371608734,0.27049842,0.3,softmax,mean_squared_error,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
974,0.14676132798194885,0.3419540226459503,0.14674758911132812,0.35015717,0.3,softmax,mean_squared_error,0.01,15,None
201,0.1525443196296692,0.2693965435028076,0.1518259048461914,0.27310282,0.3,softmax,mean_squared_error,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1338,0.14475078880786896,0.352011501789093,0.1449793577194214,0.36147285,0.3,softmax,mean_squared_error,0.01,18,None
207,0.15254990756511688,0.2690373659133911,0.15182550251483917,0.27849126,0.3,softmax,mean_squared_error,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1207,0.14494852721691132,0.35811781883239746,0.14532624185085297,0.36587337,0.3,softmax,mean_squared_error,0.01,21,None
205,0.15253731608390808,0.2690373659133911,0.15181390941143036,0.26780424,0.3,softmax,mean_squared_error,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1378,0.14658720791339874,0.3552442491054535,0.14666245877742767,0.35392904,0.3,softmax,mean_squared_error,0.03,9,None
185,0.15249300003051758,0.2693965435028076,0.15169966220855713,0.27337226,0.3,softmax,mean_squared_error,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1154,0.14469914138317108,0.3552442491054535,0.1450258493423462,0.3611136,0.3,softmax,mean_squared_error,0.03,12,None
201,0.1525120586156845,0.2690373659133911,0.15172827243804932,0.27346206,0.3,softmax,mean_squared_error,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
850,0.1444399207830429,0.366738498210907,0.1445813924074173,0.36937585,0.3,softmax,mean_squared_error,0.03,15,None
203,0.1524955928325653,0.2693965435028076,0.15172217786312103,0.27705434,0.3,softmax,mean_squared_error,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1322,0.14399190247058868,0.37140804529190063,0.1432546079158783,0.38275707,0.3,softmax,mean_squared_error,0.03,18,None
201,0.15249980986118317,0.2693965435028076,0.15172433853149414,0.2729232,0.3,softmax,mean_squared_error,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
908,0.1442810297012329,0.3534482717514038,0.14331288635730743,0.3752133,0.3,softmax,mean_squared_error,0.03,21,None
199,0.15251636505126953,0.2693965435028076,0.1517128348350525,0.2820835,0.3,softmax,mean_squared_error,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1072,0.14537334442138672,0.3631465435028076,0.1454503834247589,0.36650202,0.3,softmax,mean_squared_error,0.06,9,None
168,0.15252123773097992,0.2690373659133911,0.15171632170677185,0.27840143,0.3,softmax,mean_squared_error,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
809,0.14471140503883362,0.35775861144065857,0.14458663761615753,0.37063313,0.3,softmax,mean_squared_error,0.06,12,None
190,0.15251216292381287,0.2693965435028076,0.15174084901809692,0.27094746,0.3,softmax,mean_squared_error,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
847,0.14436283707618713,0.36135056614875793,0.1441262662410736,0.37763807,0.3,softmax,mean_squared_error,0.06,15,None
201,0.1525229513645172,0.2693965435028076,0.15173038840293884,0.2738213,0.3,softmax,mean_squared_error,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
658,0.14444191753864288,0.352011501789093,0.14359045028686523,0.37063313,0.3,softmax,mean_squared_error,0.06,18,None
201,0.15251845121383667,0.2690373659133911,0.1517268717288971,0.272564,0.3,softmax,mean_squared_error,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
758,0.14385850727558136,0.3753592073917389,0.14278115332126617,0.38392457,0.3,softmax,mean_squared_error,0.06,21,None
167,0.1524994969367981,0.2693965435028076,0.1517133116722107,0.27427033,0.3,softmax,mean_squared_error,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
742,0.1451539844274521,0.35991379618644714,0.14528805017471313,0.36578357,0.3,softmax,mean_squared_error,0.1,9,None
202,0.152521014213562,0.2690373659133911,0.15170541405677795,0.27364168,0.3,softmax,mean_squared_error,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
822,0.14462651312351227,0.35847702622413635,0.14404582977294922,0.37377638,0.3,softmax,mean_squared_error,0.1,12,None
202,0.1524973064661026,0.2693965435028076,0.15170788764953613,0.27462953,0.3,softmax,mean_squared_error,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
579,0.1446414440870285,0.3552442491054535,0.14412756264209747,0.37341714,0.3,softmax,mean_squared_error,0.1,15,None
201,0.15250572562217712,0.2693965435028076,0.15171295404434204,0.27588683,0.3,softmax,mean_squared_error,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
500,0.14475318789482117,0.3552442491054535,0.14346568286418915,0.37727886,0.3,softmax,mean_squared_error,0.1,18,None
201,0.1524895876646042,0.2693965435028076,0.15170755982398987,0.26888192,0.3,softmax,mean_squared_error,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
531,0.1440514773130417,0.35955458879470825,0.1433011144399643,0.37718904,0.3,softmax,mean_squared_error,0.1,21,None
201,0.15251551568508148,0.2693965435028076,0.15172521770000458,0.27462953,0.3,softmax,mean_squared_error,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
920,0.14506833255290985,0.3631465435028076,0.14504095911979675,0.3659632,0.3,softmax,mean_squared_error,0.13,9,None
202,0.1525007039308548,0.2693965435028076,0.15170927345752716,0.2750786,0.3,softmax,mean_squared_error,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
875,0.1440671682357788,0.3635057508945465,0.1437770277261734,0.3713516,0.3,softmax,mean_squared_error,0.13,12,None
202,0.15249185264110565,0.2693965435028076,0.15169242024421692,0.27714413,0.3,softmax,mean_squared_error,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
137,0.15248139202594757,0.2693965435028076,0.1516837477684021,0.27427033,0.3,softmax,mean_squared_error,0.13,15,None
201,0.15250276029109955,0.2693965435028076,0.15170174837112427,0.27076784,0.3,softmax,mean_squared_error,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
624,0.1445416510105133,0.3556034564971924,0.14304281771183014,0.3805119,0.3,softmax,mean_squared_error,0.13,18,None
201,0.15248091518878937,0.2693965435028076,0.1516907960176468,0.2750786,0.3,softmax,mean_squared_error,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
125,0.15248215198516846,0.2693965435028076,0.15168596804141998,0.2750786,0.3,softmax,mean_squared_error,0.13,21,None
201,0.15254250168800354,0.2690373659133911,0.15171606838703156,0.27777278,0.3,softmax,mean_squared_error,0.13,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
138,1.4802559614181519,0.2693965435028076,1.4655364751815796,0.27606645,0.3,softmax,categorical_crossentropy,0.005,9,None
205,1.484495759010315,0.2693965435028076,1.4707365036010742,0.27813202,0.3,softmax,categorical_crossentropy,0.005,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
128,1.4802882671356201,0.2693965435028076,1.4641311168670654,0.27355185,0.3,softmax,categorical_crossentropy,0.005,12,None
205,1.4841187000274658,0.2693965435028076,1.4682108163833618,0.2726538,0.3,softmax,categorical_crossentropy,0.005,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
121,1.4802957773208618,0.2693965435028076,1.4636168479919434,0.27121687,0.3,softmax,categorical_crossentropy,0.005,15,None
202,1.4839885234832764,0.2693965435028076,1.4683005809783936,0.2738213,0.3,softmax,categorical_crossentropy,0.005,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1792,1.4165531396865845,0.35057470202445984,1.409071922302246,0.3532106,0.3,softmax,categorical_crossentropy,0.005,18,None
201,1.483699917793274,0.2693965435028076,1.4685981273651123,0.2741805,0.3,softmax,categorical_crossentropy,0.005,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
262,1.4702378511428833,0.28663793206214905,1.4491182565689087,0.30336776,0.3,softmax,categorical_crossentropy,0.005,21,None
201,1.4835273027420044,0.2693965435028076,1.4673959016799927,0.27444994,0.3,softmax,categorical_crossentropy,0.005,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1979,1.4285142421722412,0.34662356972694397,1.4190977811813354,0.34485856,0.3,softmax,categorical_crossentropy,0.01,9,None
217,1.482325553894043,0.2690373659133911,1.4668071269989014,0.27121687,0.3,softmax,categorical_crossentropy,0.01,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1260,1.4204120635986328,0.34806033968925476,1.4114406108856201,0.34925908,0.3,softmax,categorical_crossentropy,0.01,12,None
201,1.4826335906982422,0.2693965435028076,1.4676669836044312,0.2766951,0.3,softmax,categorical_crossentropy,0.01,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1475,1.4076701402664185,0.3552442491054535,1.4020787477493286,0.3610238,0.3,softmax,categorical_crossentropy,0.01,15,None
201,1.4822880029678345,0.2693965435028076,1.4657882452011108,0.27732375,0.3,softmax,categorical_crossentropy,0.01,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1080,1.4103325605392456,0.3538074791431427,1.4053329229354858,0.35258195,0.3,softmax,categorical_crossentropy,0.01,18,None
201,1.482371211051941,0.2693965435028076,1.4663138389587402,0.27202514,0.3,softmax,categorical_crossentropy,0.01,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1070,1.4064183235168457,0.34985631704330444,1.3998119831085205,0.35653347,0.3,softmax,categorical_crossentropy,0.01,21,None
201,1.4825783967971802,0.2693965435028076,1.466673731803894,0.2751684,0.3,softmax,categorical_crossentropy,0.01,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
800,1.4057111740112305,0.36027297377586365,1.4033639430999756,0.35374942,0.3,softmax,categorical_crossentropy,0.03,9,None
206,1.4811224937438965,0.2693965435028076,1.4640284776687622,0.27238438,0.3,softmax,categorical_crossentropy,0.03,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
848,1.4019564390182495,0.3545258641242981,1.3975058794021606,0.36030534,0.3,softmax,categorical_crossentropy,0.03,12,None
201,1.4811604022979736,0.2693965435028076,1.4639033079147339,0.272564,0.3,softmax,categorical_crossentropy,0.03,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
1115,1.3939372301101685,0.36206895112991333,1.3876479864120483,0.37440503,0.3,softmax,categorical_crossentropy,0.03,15,None
201,1.481347680091858,0.2693965435028076,1.464467167854309,0.26861247,0.3,softmax,categorical_crossentropy,0.03,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
935,1.396604299545288,0.3631465435028076,1.3834370374679565,0.37817693,0.3,softmax,categorical_crossentropy,0.03,18,None
204,1.4813902378082275,0.2693965435028076,1.4646211862564087,0.27444994,0.3,softmax,categorical_crossentropy,0.03,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
747,1.4003907442092896,0.35919541120529175,1.3864195346832275,0.37377638,0.3,softmax,categorical_crossentropy,0.03,21,None
203,1.4813724756240845,0.2693965435028076,1.4653640985488892,0.27525818,0.3,softmax,categorical_crossentropy,0.03,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
739,1.402486801147461,0.3617097735404968,1.3946152925491333,0.3648855,0.3,softmax,categorical_crossentropy,0.06,9,None
180,1.4814085960388184,0.2690373659133911,1.4638044834136963,0.27831164,0.3,softmax,categorical_crossentropy,0.06,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
910,1.396704077720642,0.35955458879470825,1.3835949897766113,0.3726987,0.3,softmax,categorical_crossentropy,0.06,12,None
200,1.4813835620880127,0.2693965435028076,1.4638715982437134,0.27436012,0.3,softmax,categorical_crossentropy,0.06,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
831,1.3962669372558594,0.363864928483963,1.385219693183899,0.37198025,0.3,softmax,categorical_crossentropy,0.06,15,None
201,1.4812631607055664,0.2693965435028076,1.463703989982605,0.27606645,0.3,softmax,categorical_crossentropy,0.06,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
675,1.3980658054351807,0.36027297377586365,1.3844283819198608,0.379075,0.3,softmax,categorical_crossentropy,0.06,18,None
203,1.4814947843551636,0.2690373659133911,1.4641375541687012,0.26780424,0.3,softmax,categorical_crossentropy,0.06,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
924,1.3966476917266846,0.3635057508945465,1.3686727285385132,0.38518184,0.3,softmax,categorical_crossentropy,0.06,21,None
202,1.481188416481018,0.2693965435028076,1.4642916917800903,0.2687023,0.3,softmax,categorical_crossentropy,0.06,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
539,1.4107439517974854,0.36063218116760254,1.404917597770691,0.36030534,0.3,softmax,categorical_crossentropy,0.1,9,None
151,1.4814449548721313,0.2693965435028076,1.4637136459350586,0.27561742,0.3,softmax,categorical_crossentropy,0.1,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
476,1.4014537334442139,0.3563218414783478,1.3910014629364014,0.36766952,0.3,softmax,categorical_crossentropy,0.1,12,None
151,1.4813066720962524,0.2690373659133911,1.4639313220977783,0.27723396,0.3,softmax,categorical_crossentropy,0.1,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
544,1.3980560302734375,0.3617097735404968,1.3841705322265625,0.37314773,0.3,softmax,categorical_crossentropy,0.1,15,None
168,1.4813774824142456,0.2693965435028076,1.463854193687439,0.2715761,0.3,softmax,categorical_crossentropy,0.1,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
513,1.3993330001831055,0.3530890941619873,1.3842480182647705,0.37763807,0.3,softmax,categorical_crossentropy,0.1,18,None
165,1.4812461137771606,0.2690373659133911,1.4638949632644653,0.27184552,0.3,softmax,categorical_crossentropy,0.1,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
616,1.395645022392273,0.3670977056026459,1.3708841800689697,0.38266727,0.3,softmax,categorical_crossentropy,0.1,21,None
165,1.4813462495803833,0.2693965435028076,1.4638893604278564,0.2727436,0.3,softmax,categorical_crossentropy,0.1,21,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
653,1.411808967590332,0.35739943385124207,1.4016125202178955,0.366053,0.3,softmax,categorical_crossentropy,0.13,9,None
147,1.4811688661575317,0.2693965435028076,1.4635719060897827,0.2738213,0.3,softmax,categorical_crossentropy,0.13,9,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
536,1.4012647867202759,0.3538074791431427,1.3902883529663086,0.37332734,0.3,softmax,categorical_crossentropy,0.13,12,None
142,1.481270432472229,0.2693965435028076,1.463527798652649,0.27615628,0.3,softmax,categorical_crossentropy,0.13,12,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
593,1.3954285383224487,0.36781609058380127,1.3798609972000122,0.37988326,0.3,softmax,categorical_crossentropy,0.13,15,None
146,1.4812854528427124,0.2690373659133911,1.4636653661727905,0.27355185,0.3,softmax,categorical_crossentropy,0.13,15,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
616,1.409946084022522,0.36063218116760254,1.3888702392578125,0.37485406,0.3,softmax,categorical_crossentropy,0.13,18,None
150,1.4812349081039429,0.2693965435028076,1.4636155366897583,0.2713067,0.3,softmax,categorical_crossentropy,0.13,18,<keras.regularizers.L1L2 object at 0x00000139910F6DC8>
